WellID,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Mesh Size,Remark
67,1,ACID,9142,9316,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
67,2,FRAC,9142,9316,68307.0,GAL,GEL,16466.0,LB,SAND,3981,50.8,,20/40,10# LINEAR
67,3,ACID,8977,8994,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
67,4,FRAC,8977,8994,69787.0,GAL,GEL,19764.0,LB,SAND,6296,50.8,,20/40,10# LINEAR
67,5,ACID,8746,8801,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
67,6,FRAC,8746,8801,63082.0,GAL,GEL,17003.0,LB,SAND,5543,51,,20/40,10# LINEAR
67,7,ACID,8472,8493,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
67,8,FRAC,8472,8493,62234.0,GAL,GEL,16787.0,LB,SAND,6526,51.5,,20/40,10# LINEAR
67,9,ACID,7973,8104,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
67,10,FRAC,7973,8104,52237.0,GAL,X-LINKGEL,155100.0,LB,SAND,4715,41.5,SCIN,20/40,20# BORATE
68,1,ACID,9555,9731,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,2,BKDN,9555,9731,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
68,5,FRAC,9555,9731,122642.0,GAL,GEL,43550.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
68,3,ACID,9090,9181,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,4,BKDN,9090,9181,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,6,FRAC,9090,9181,177476.0,GAL,GEL,101366.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
68,7,ACID,8666,8685,500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,8,BKDN,8666,8685,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,9,FRAC,8666,8685,178899.0,GAL,GEL,100498.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
68,10,BKDN,8469,8488,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,11,FRAC,8469,8488,121375.0,GAL,GEL,43462.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
68,12,BKDN,8277,8348,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
68,13,FRAC,8277,8348,146666.0,GAL,GEL,117244.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
69,1,ACID,9092,9200,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
69,2,FRAC,9092,9200,86003.0,GAL,X-LINKGEL,16850.0,LB,SAND,,61,,20/40,
69,3,ACID,8743,8805,,,A,0,undefined,undefined,,,HCL,,15%
69,4,FRAC,8743,8805,77813.0,GAL,X-LINKGEL,17039.0,LB,SAND,,60,,20/40,
69,5,ACID,8556,8627,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
69,6,FRAC,8556,8627,108037.0,GAL,X-LINKGEL,80000.0,LB,SAND,,60,,20/40,
69,7,ACID,8352,8428,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
69,8,FRAC,8352,8428,74474.0,GAL,X-LINKGEL,18731.0,LB,SAND,,63,,20/40,
70,1,FRAC,6223,7266,241752.0,GAL,FLUD,61500.0,LB,SAND,,,,20/40,"DETAILS: SLCK WTR, BRADY SD"
70,2,FRAC,7689,8011,124698.0,GAL,FLUD,61500.0,LB,SAND,,,,20/40,"DETAILS: SLCK WTR, MESH B SD"
72,1,FRAC,6538,7117,209719.0,GAL,GEL,214000.0,LB,SAND,,,XLNK,20/40,"DETAILS: 40866 GAL GEL, 168853 GAL X-LNK"
72,2,ACID,7458,7769,2520.0,GAL,A,0,undefined,undefined,,,HCL,,15%
72,3,FRAC,7458,7769,176460.0,GAL,GEL,146300.0,LB,SAND,,,XLNK,20/40,"30160 GAL GEL, 25512 GAL X-LNK"
72,4,ACID,7929,8008,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
72,5,FRAC,7929,8008,116919.0,GAL,GEL,101100.0,LB,SAND,,,XLNK,20/40,"DETAILS: 20504 GAL GEL, 96415 GAL X-LNK"
72,6,ACID,8142,8438,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
72,7,FRAC,8142,8438,89690.0,GAL,GEL,141700.0,LB,SAND,,,XLNK,20/40,"DETAILS: 30874 GAL GEL, 58816 GAL X-LNK"
73,1,ACID,8254,8363,2000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
73,2,FRAC,8254,8363,135314.0,GAL,GEL,128400.0,LB,SAND,,,GLST,20/40,
73,3,ACID,7972,8100,1000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
73,4,FRAC,7972,8100,104975.0,GAL,GEL,88061.0,LB,SAND,,,,20/40,DETAILS: 104975 GAL LTNG1000
73,5,ACID,7436,7650,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
73,6,FRAC,7436,7650,132153.0,GAL,GEL,131706.0,LB,SAND,,,,20/40,DETAILS: 132153 GAL LTNG1000
73,7,FRAC,6800,6954,238201.0,GAL,GEL,190213.0,LB,SAND,,,,20/40,DETAILS: 238201 GAL LTNG1000
74,1,FRAC,8218,8488,168672.0,GAL,GEL,140400.0,LB,SAND,,,GLST,20/40,DETAILS: 4518BBL 10# GEL
74,2,FRAC,7929,8004,126798.0,GAL,GEL,99500.0,LB,SAND,,,GLST,20/40,DETAILS; 3019 BBL 20&10 # GEL
74,3,FRAC,7061,7768,147882.0,GAL,GEL,145900.0,LB,SAND,,,GLST,20/40,20# & 10# GEL
74,4,FRAC,6477,6775,189756.0,GAL,GEL,199000.0,LB,SAND,,,GLST,20 /40,DETAILS: 4518 BBL 20# &10# GEL
76,1,ACID,8999,9142,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
76,2,FRAC,8999,9142,69476.0,GAL,GEL,16717.0,LB,SAND,,,,20/40,10# LINEAR
76,3,ACID,8792,8835,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
76,4,FRAC,8792,8835,69495.0,GAL,GEL,16532.0,LB,SAND,,,,20/40,10# LINEAR
76,5,ACID,8401,8522,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
76,6,FRAC,8401,8522,70912.0,GAL,GEL,19251.0,LB,SAND,,,,20/40,10# LINEAR
76,7,ACID,7965,8106,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
76,8,FRAC,7965,8106,56545.0,GAL,X-LINKGEL,156049.0,LB,SAND,,,,20/40,
76,9,ACID,7216,7316,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
76,10,FRAC,7216,7316,67339.0,GAL,X-LINKGEL,180722.0,LB,SAND,,,,20/40,20# BORATE
76,11,ACID,6428,6448,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
76,12,FRAC,6428,6448,49264.0,GAL,X-LINKGEL,137929.0,LB,SAND,,,,20/40,20# BORATE
79,1,FRAC,7203,9445,668430.0,GAL,FLUD,700280.0,LB,SAND,,,HCL,,"DETAILS: 445 BBL 20% HCL, 311 BBL SLK WTR, 9289 BBL AMBOR 1009, 1260 BBL AMGEL 1009, 4703 BBL AMBOR 1020, 251260# 40/70 OTTAWA, 349220# 20/40 BRADY, 99800# 16/30 BRADY"
82,1,FRAC,6526,6897,164900.0,GAL,X-LINKGEL,135114.0,LB,SAND,,,XLNK,20/40,15#
82,2,FRAC,7341,7665,138987.0,GAL,X-LINKGEL,168900.0,LB,SAND,,,XLNK,20/40,15#
82,3,FRAC,7829,8060,106243.0,GAL,X-LINKGEL,123200.0,LB,SAND,,,XLNK,20/40,15#
82,4,FRAC,8232,8408,121670.0,GAL,X-LINKGEL,136400.0,LB,SAND,,,XLNK,20/40,20#
86,1,BKDN,9353,9703,2000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
86,2,FRAC,9353,9703,78755.0,GAL,GEL,27796.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
86,3,BKDN,9051,9227,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
86,4,FRAC,9051,9227,100692.0,GAL,GEL,28591.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
86,5,BKDN,8629,8954,1000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
86,6,FRAC,8629,8954,73763.0,GAL,GEL,26343.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
86,7,BKDN,8391,8544,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
86,8,FRAC,8391,8544,64884.0,GAL,X-LINKGEL,153640.0,LB,SAND,,,,20/40,20# BORATE
86,9,BKDN,7637,7915,2500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
86,10,FRAC,7637,7915,70149.0,GAL,X-LINKGEL,187410.0,LB,SAND,,,,20/40,20# BORATE
86,11,BKDN,6906,6973,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
86,12,FRAC,6906,6973,57846.0,GAL,X-LINKGEL,144780.0,LB,SAND,,,,20/40,20# BORATE
87,1,FRAC,6234,7258,83704.0,GAL,W,251400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
87,2,FRAC,7672,8113,174688.0,GAL,W,214875.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
89,1,FRAC,6606,10318,616476.0,GAL,FLUD,799820.0,LB,SAND,,,HCL,,"DETAILS: 311 BBL 20% HCL, 6695 BBL AMBORMAX 1009, 1139 BBL AMBORGEL 1009, 6533 BBL AMBORMAX 1020, 450400# 20/40 BRADY, 200760# 20/40 OTTAWA, 148660# 16/30 BRADY"
90,1,BKDN,9402,9599,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
90,2,FRAC,9402,9599,71148.0,GAL,GEL,17738.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
90,3,BKDN,9097,9287,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
90,4,FRAC,9097,9287,70014.0,GAL,GEL,17662.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
90,5,BKDN,8741,8951,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
90,6,FRAC,8741,8951,68964.0,GAL,GEL,17255.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
90,7,BKDN,8412,8561,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
90,8,FRAC,8412,8561,56700.0,GAL,X-LINKGEL,156392.0,LB,SAND,,,,20/40,20# BORATE
90,9,BKDN,7719,7783,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
90,10,FRAC,7719,7783,69216.0,GAL,X-LINKGEL,180638.0,LB,SAND,,,,20/40,20# BORATE
90,11,BKDN,6927,7083,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
90,12,FRAC,6927,7083,50610.0,GAL,X-LINKGEL,137808.0,LB,SAND,,,,20/40,20# BORATE
91,1,ACID,9601,9723,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
91,2,FRAC,9601,9723,70526.0,GAL,GEL,17743.0,LB,SAND,,,,20/40,10# LINEAR
91,3,ACID,9109,9309,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
91,4,FRAC,9109,9309,70312.0,GAL,GEL,17488.0,LB,SAND,,,,20/40,10# LINEAR
91,5,ACID,8767,9022,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
91,6,FRAC,8767,9022,69980.0,GAL,GEL,17767.0,LB,SAND,,,,20/40,10# LINEAR
91,7,ACID,8452,8554,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
91,8,FRAC,8452,8554,55453.0,GAL,X-LINKGEL,152624.0,LB,SAND,,,,20/40,20# BORATE
91,9,ACID,7763,7823,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
91,10,FRAC,7763,7823,50539.0,GAL,X-LINKGEL,127924.0,LB,SAND,,,,20/40,20# BORATE
91,11,ACID,6982,7125,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
91,12,FRAC,6982,7125,52601.0,GAL,X-LINKGEL,140817.0,LB,SAND,,,,20/40,20# BORATE
93,1,BKDN,9378,9570,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
93,2,FRAC,9378,9570,102826.0,GAL,GEL,23200.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
93,3,BKDN,9068,9160,3500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
93,4,FRAC,9068,9160,103023.0,GAL,GEL,23608.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
93,5,BKDN,8824,8986,3500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
93,6,FRAC,8824,8986,100483.0,GAL,GEL,23732.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
93,7,BKDN,8406,8502,3500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
93,8,FRAC,8406,8502,63867.0,GAL,X-LINKGEL,154527.0,LB,SAND,,,,20/40,20# BORATE
93,9,BKDN,7726,7883,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
93,10,FRAC,7726,7883,69403.0,GAL,X-LINKGEL,183499.0,LB,SAND,,,,20/40,20# BORATE
93,11,BKDN,6934,7086,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
93,12,FRAC,6934,7086,44767.0,GAL,X-LINKGEL,130834.0,LB,SAND,,,,20/04,20# BORATE
94,1,BKDN,9369,9561,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
94,2,FRAC,9369,9561,97542.0,GAL,GEL,24215.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
94,3,BKDN,8964,9092,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
94,4,FRAC,8964,9092,96400.0,GAL,GEL,23430.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
94,5,BKDN,8702,8869,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
94,6,FRAC,8702,8869,95490.0,GAL,GEL,23206.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
94,7,BKDN,8402,8495,2100.0,GAL,A,0,undefined,undefined,,,HCL,,15%
94,8,FRAC,8402,8495,56356.0,GAL,X-LINKGEL,158180.0,LB,SAND,,,,20/40,20# BORATE
94,9,BKDN,7721,7833,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
94,10,FRAC,7721,7833,68750.0,GAL,X-LINKGEL,183070.0,LB,SAND,,,,20/40,20# BORATE
94,11,ACID,6931,7082,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
94,12,FRAC,6931,7082,53706.0,GAL,X-LINKGEL,133719.0,LB,SAND,,,,20/40,20# BORATE
95,1,BKDN,8865,9211,6000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,2,FRAC,8865,9211,127663.0,GAL,GEL,48421.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
95,3,BKDN,8580,8769,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,4,FRAC,8580,8769,97375.0,GAL,GEL,38975.0,LB,SAND,,,HCL,20/40,10# WTR FRAC GEL W/5% HCL BASE
95,5,BKDN,8407,8519,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,6,FRAC,8407,8519,90997.0,GAL,GEL,40090.0,LB,SAND,,,HCL,20/40,10# WTR FRAC GEL W/5% HCL BASE
95,7,BKDN,8234,8302,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,8,FRAC,8234,8302,90350.0,GAL,GEL,36074.0,LB,SAND,,,HCL,20/40,10# WTR FRAC GEL W/5% HCL BASE
95,9,BKDN,7793,7894,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,10,FRAC,7793,7894,53826.0,GAL,X-LINKGEL,139551.0,LB,SAND,,,,20/40,20# BORATE
95,11,BKDN,7209,7221,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,12,FRAC,7209,7221,45216.0,GAL,X-LINKGEL,118602.0,LB,SAND,,,,20/40,20# BORATE
95,13,BKDN,6427,6480,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
95,14,FRAC,6427,6480,46609.0,GAL,X-LINKGEL,130467.0,LB,SAND,,,,20/40,20# BORATE
96,1,BKDN,9427,9661,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
96,2,FRAC,9427,9661,81946.0,GAL,GEL,17600.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
96,3,BKDN,9127,9318,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
96,4,FRAC,9127,9318,75957.0,GAL,GEL,17500.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
96,5,BKDN,8865,8994,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
96,6,FRAC,8865,8994,74840.0,GAL,GEL,17540.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
96,7,BKDN,8449,8545,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
96,8,FRAC,8449,8545,62437.0,GAL,X-LINKGEL,156500.0,LB,SAND,,,,20/40,20# BORATE
96,9,BKDN,7763,7825,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
96,10,FRAC,7763,7825,54890.0,GAL,X-LINKGEL,132000.0,LB,SAND,,,,20/40,
96,11,BKDN,6974,7131,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
96,12,FRAC,6974,7131,53626.0,GAL,X-LINKGEL,133680.0,LB,SAND,,,,20/40,20# BORATE
97,1,BKDN,9504,9623,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
97,2,FRAC,9504,9623,77262.0,GAL,GEL,41000.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
97,3,BKDN,9295,9438,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
97,4,FRAC,9295,9438,99267.0,GAL,GEL,62000.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
97,5,BKDN,8968,9153,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
97,6,FRAC,8968,9153,102056.0,GAL,GEL,56060.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
97,7,BKDN,8359,8513,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
97,8,FRAC,8359,8513,67931.0,GAL,X-LINKGEL,181500.0,LB,SAND,,,,20/40,20# BORATE
97,9,BKDN,7677,7824,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
97,10,FRAC,7677,7824,56599.0,GAL,X-LINKGEL,155300.0,LB,SAND,,,,20/40,20# BORATE
97,11,BKDN,6875,7027,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
97,12,FRAC,6875,7027,48842.0,GAL,X-LINKGEL,142580.0,LB,SAND,,,,20/40,20# BORATE
98,1,ACID,9395,9616,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
98,2,FRAC,9395,9616,70035.0,GAL,GEL,18118.0,LB,SAND,,,,20/40,10# LINEAR
98,3,ACID,9094,9303,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
98,4,FRAC,9094,9303,69632.0,GAL,GEL,18118.0,LB,SAND,,,,20/40,10# LINEAR
98,5,ACID,8741,9019,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
98,6,FRAC,8741,9019,69808.0,GAL,GEL,18736.0,LB,SAND,,,,20/40,10# LINEAR
98,7,ACID,8410,8512,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
98,8,FRAC,8410,8512,56309.0,GAL,X-LINKGEL,156125.0,LB,SAND,,,,20/40,20# BORATE
98,9,ACID,7712,7779,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
98,10,FRAC,7712,7779,69712.0,GAL,X-LINKGEL,185274.0,LB,SAND,,,,20/40,20# BORATE
98,11,ACID,6930,7082,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
98,12,FRAC,6930,7082,59924.0,GAL,X-LINKGEL,151107.0,LB,SAND,,,,20/40,20# BORATE
99,1,BKDN,9467,9668,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
99,2,FRAC,9467,9668,75697.0,GAL,GEL,39400.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
99,3,BKDN,9181,9343,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
99,4,FRAC,9181,9343,77671.0,GAL,GEL,46300.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
99,5,BKDN,8901,9084,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
99,6,FRAC,8901,9084,106302.0,GAL,GEL,81200.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
99,7,BKDN,8489,8587,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
99,8,FRAC,8489,8587,57721.0,GAL,X-LINKGEL,156400.0,LB,SAND,,,,20/40,20# BORATE
99,9,BKDN,7801,7909,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
99,10,FRAC,7801,7909,68679.0,GAL,X-LINKGEL,180700.0,LB,SAND,,,,20/40,20# BORATE
99,11,BKDN,7013,7165,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
99,12,FRAC,7013,7165,20677.0,GAL,X-LINKGEL,108540.0,LB,SAND,,,,20/40,20# BORATE
102,1,FRAC,6886,10182,767004.0,GAL,FLUD,679000.0,LB,SAND,,,HCL,,"DETAILS: 454 BBL 20% HCL, 638 BBL SLK WTR, 6326 BBL #18 XL TURQGEL, 8217 BBL #12 XL TURQGEL, 1144 BBL #12 TURQGEL, 1483 BBL #9 LINEARGEL, 234140# 20/40 NW, 444860# 20/40 BRADY"
103,1,BKDN,8297,8457,1750.0,GAL,A,0,undefined,undefined,,,HCL,,15%
103,2,FRAC,8297,8457,55427.0,GAL,X-LINKGEL,156074.0,LB,SAND,,,,20/40,20# BORATE
103,3,BKDN,7740,7836,2000.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
103,4,FRAC,7740,7836,69669.0,GAL,X-LINKGEL,179142.0,LB,SAND,,,,20/40,20# BORATE
103,5,BKDN,6914,7071,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
103,6,FRAC,6914,7071,47820.0,GAL,X-LINKGEL,135304.0,LB,SAND,,,,20/40,20# BORATE
105,1,BKDN,9172,9428,5000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
105,2,FRAC,9172,9428,98813.0,GAL,GEL,38837.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
105,3,BKDN,8823,8886,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
105,4,FRAC,8823,8886,84855.0,GAL,GEL,36891.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
105,5,BKDN,8456,8609,2500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
105,6,FRAC,8456,8609,96570.0,GAL,GEL,42323.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
105,7,BKDN,7996,8118,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
105,8,FRAC,7996,8118,50926.0,GAL,X-LINKGEL,139989.0,LB,SAND,,,,20/40,20# BORATE
105,9,BKDN,6838,6894,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
105,10,FRAC,6838,6894,46943.0,GAL,X-LINKGEL,118837.0,LB,SAND,,,,16/30,20# BORATE
105,11,BKDN,6523,6552,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
105,12,FRAC,6523,6552,53621.0,GAL,X-LINKGEL,137543.0,LB,SAND,,,,16/30,20# BORATE
106,1,FRAC,6180,7446,169578.0,GAL,W,214900.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
106,2,FRAC,7653,7854,81973.0,GAL,W,90625.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
107,1,FRAC,6226,7469,163500.0,GAL,W,232500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
107,2,FRAC,7657,8109,163472.0,GAL,W,181250.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
110,1,ACID,7970,8092,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
110,2,FRAC,7970,8092,55463.0,GAL,X-LINKGEL,151765.0,LB,SAND,,,,20/40,20# BORATE
110,3,ACID,7402,7506,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
110,4,FRAC,7402,7506,65228.0,GAL,X-LINKGEL,179617.0,LB,SAND,,,,20/40,20# BORATE
110,5,ACID,7135,7282,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
110,6,FRAC,7135,7282,46210.0,GAL,X-LINKGEL,135492.0,LB,SAND,,,,20/40,20# BORATE
110,7,ACID,6540,6680,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
110,8,FRAC,6540,6680,44167.0,GAL,X-LINKGEL,139450.0,LB,SAND,,,,20/40,20# BORATE
112,1,BKDN,7922,8045,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
112,2,FRAC,7922,8045,58652.0,GAL,X-LINKGEL,153947.0,LB,SAND,,,,20/40,20# BORATE
112,3,BKDN,7338,7457,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
112,4,FRAC,7338,7457,65065.0,GAL,X-LINKGEL,154533.0,LB,SAND,,,,20/40,20# BORATE
112,5,BKDN,7083,7302,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
112,6,FRAC,7083,7302,54491.0,GAL,X-LINKGEL,135433.0,LB,SAND,,,,20/40,20# BORATE
112,7,BKDN,6481,6601,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
112,8,FRAC,6481,6601,54204.0,GAL,X-LINKGEL,135287.0,LB,SAND,,,,20/40,20# BORATE
113,1,ACID,9486,9605,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,2,FRAC,9486,9605,88978.0,GAL,GEL,35177.0,LB,SAND,,,GELA,20/40,"DETAILS: 10# LINEAR, WHITE SD"
113,3,ACID,9249,9405,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,4,FRAC,9249,9405,87479.0,GAL,GEL,33585.0,LB,SAND,,,GELA,20/40,"DETAILS: 10# LINEAR, WHITE SD"
113,5,ACID,9055,9198,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,6,FRAC,9055,9198,113550.0,GAL,GEL,44607.0,LB,SAND,,,GELA,20/40,"DETAILS: 10# LINEAR, WHITE SD"
113,7,ACID,8931,8943,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,8,FRAC,8931,8943,107657.0,GAL,GEL,46467.0,LB,SAND,,,GELA,20/40,"DETAILS: 10# LINEAR, WHITE SD"
113,9,ACID,8553,8650,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,10,FRAC,8553,8650,46558.0,GAL,X-LINKGEL,139096.0,LB,SAND,,,XLNK,20/40,"DETAILS: 20# BORATE, WHITE SD"
113,11,ACID,7813,7872,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,12,FRAC,7813,7872,60533.0,GAL,X-LINKGEL,172414.0,LB,SAND,,,XLNK,20/40,"DETAILS: 20# BORATE, BROWN SD"
113,13,ACID,7082,7174,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
113,14,FRAC,7082,7174,42873.0,GAL,X-LINKGEL,130934.0,LB,SAND,,,XLNK,20/40,"DETAILS: 20# BORATE, BROWN SD"
114,1,BKDN,9679,9744,4000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
114,2,FRAC,9679,9744,96765.0,GAL,GEL,35800.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
